Date,Product_ID,Base_Price,Current_Price,Day_Of_Week,Traffic_Views,Demand_Units
2025-12-26,5,159.08,156.75,4,195,26
2025-12-26,6,309.81,299.38,4,147,17
2025-12-26,7,233.47,203.14,4,555,52
2025-12-26,8,300.28,342.45,4,40,6
2025-12-26,9,41.88,39.63,4,343,52
2025-12-26,10,159.26,138.65,4,81,10
2025-12-26,11,69.8,73.08,4,329,31
2025-12-26,12,136.8,116.5,4,454,53
2025-12-26,13,277.89,241.75,4,168,17
2025-12-26,14,470.35,505.88,4,589,48
2025-12-26,15,53.36,56.1,4,154,14
2025-12-26,16,200.45,182.11,4,239,21
2025-12-26,17,147.66,154.49,4,408,31
2025-12-26,18,46.53,41.73,4,481,53
2025-12-26,19,12.71,11.57,4,339,45
2025-12-26,20,387.92,379.18,4,117,8
2025-12-27,1,193.52,204.69,5,474,76
2025-12-27,2,86.45,81.9,5,120,16
2025-12-27,3,304.55,278.85,5,524,65
2025-12-27,4,417.9,457.38,5,241,17
2025-12-27,5,159.08,139.43,5,445,40
2025-12-27,6,309.81,266.23,5,111,15
2025-12-27,7,233.47,201.18,5,611,68
2025-12-27,8,300.28,335.25,5,76,7
2025-12-27,9,41.88,48.14,5,512,70
2025-12-27,10,159.26,176.37,5,182,8
2025-12-27,11,69.8,67.94,5,223,50
2025-12-27,12,136.8,129.12,5,522,45
2025-12-27,13,277.89,299.93,5,194,22
2025-12-27,14,470.35,517.92,5,658,62
2025-12-27,15,53.36,59.2,5,195,16
2025-12-27,16,200.45,212.92,5,198,16
2025-12-27,17,147.66,166.63,5,546,30
2025-12-27,18,46.53,42.5,5,960,69
2025-12-27,19,12.71,13.06,5,299,56
2025-12-27,20,387.92,408.58,5,94,10
2025-12-28,1,193.52,205.43,6,593,65
2025-12-28,2,86.45,77.88,6,81,27
2025-12-28,3,304.55,322.79,6,641,50
2025-12-28,4,417.9,405.6,6,123,18
2025-12-28,5,159.08,179.19,6,402,29
2025-12-28,6,309.81,268.17,6,77,17
2025-12-28,7,233.47,240.96,6,724,59
2025-12-28,8,300.28,274.27,6,125,12
2025-12-28,9,41.88,39.81,6,351,58
2025-12-28,10,159.26,138.77,6,86,11
2025-12-28,11,69.8,64.95,6,213,41
2025-12-28,12,136.8,156.22,6,569,31
2025-12-28,13,277.89,263.4,6,138,16
2025-12-28,14,470.35,435.99,6,503,80
2025-12-28,15,53.36,48.73,6,235,15
2025-12-28,16,200.45,222.38,6,146,12
2025-12-28,17,147.66,138.91,6,406,56
2025-12-28,18,46.53,47.66,6,645,46
2025-12-28,19,12.71,11.84,6,535,50
2025-12-28,20,387.92,365.4,6,143,4
2025-12-29,1,193.52,191.11,0,585,52
2025-12-29,2,86.45,93.63,0,163,9
2025-12-29,3,304.55,335.62,0,549,43
2025-12-29,4,417.9,379.68,0,144,19
2025-12-29,5,159.08,158.28,0,382,24
2025-12-29,6,309.81,301.15,0,93,11
2025-12-29,7,233.47,207.28,0,280,68
2025-12-29,8,300.28,306.38,0,76,6
2025-12-29,9,41.88,42.77,0,326,48
2025-12-29,10,159.26,144.11,0,124,6
2025-12-29,11,69.8,76.03,0,236,17
2025-12-29,12,136.8,150.97,0,451,23
2025-12-29,13,277.89,254.59,0,95,21
2025-12-29,14,470.35,436.95,0,226,68
2025-12-29,15,53.36,55.4,0,172,8
2025-12-29,16,200.45,191.5,0,102,17
2025-12-29,17,147.66,127.28,0,232,39
2025-12-29,18,46.53,52.23,0,478,38
2025-12-29,19,12.71,11.39,0,411,50
2025-12-29,20,387.92,446.06,0,105,3
2025-12-30,1,193.52,176.37,1,401,55
2025-12-30,2,86.45,97.1,1,121,10
2025-12-30,3,304.55,262.05,1,387,62
2025-12-30,4,417.9,375.36,1,76,15
2025-12-30,5,159.08,137.58,1,350,25
2025-12-30,6,309.81,289.46,1,75,11
2025-12-30,7,233.47,225.92,1,504,35
2025-12-30,8,300.28,276.58,1,83,4
2025-12-30,9,41.88,45.98,1,488,57
2025-12-30,10,159.26,151.86,1,49,14
2025-12-30,11,69.8,74.32,1,329,24
2025-12-30,12,136.8,119.52,1,328,40
2025-12-30,13,277.89,305.78,1,191,10
2025-12-30,14,470.35,530.84,1,254,34
2025-12-30,15,53.36,54.89,1,89,12
2025-12-30,16,200.45,198.71,1,199,17
2025-12-30,17,147.66,161.72,1,369,16
2025-12-30,18,46.53,42.52,1,574,45
2025-12-30,19,12.71,14.17,1,581,51
2025-12-30,20,387.92,410.16,1,64,5
2025-12-31,1,193.52,207.16,2,492,42
2025-12-31,2,86.45,81.26,2,131,15
2025-12-31,3,304.55,269.52,2,385,71
2025-12-31,4,417.9,447.11,2,168,17
2025-12-31,5,159.08,162.26,2,331,33
2025-12-31,6,309.81,293.71,2,57,7
2025-12-31,7,233.47,230.95,2,249,29
2025-12-31,8,300.28,321.8,2,37,4
2025-12-31,9,41.88,39.32,2,686,54
2025-12-31,10,159.26,137.78,2,51,13
2025-12-31,11,69.8,64.07,2,303,34
2025-12-31,12,136.8,131.02,2,460,45
2025-12-31,13,277.89,265.45,2,114,19
2025-12-31,14,470.35,429.3,2,264,59
2025-12-31,15,53.36,58.82,2,99,9
2025-12-31,16,200.45,219.91,2,152,14
2025-12-31,17,147.66,166.82,2,182,35
2025-12-31,18,46.53,46.97,2,263,43
2025-12-31,19,12.71,11.41,2,482,56
2025-12-31,20,387.92,378.34,2,51,10
2026-01-01,1,193.52,179.32,3,289,51
2026-01-01,2,86.45,91.01,3,139,6
2026-01-01,3,304.55,275.47,3,242,64
2026-01-01,4,417.9,407.76,3,97,18
2026-01-01,5,159.08,146.26,3,286,32
2026-01-01,6,309.81,300.81,3,141,12
2026-01-01,7,233.47,228.46,3,496,49
2026-01-01,8,300.28,330.28,3,73,8
2026-01-01,9,41.88,42.79,3,393,34
2026-01-01,10,159.26,135.68,3,138,20
2026-01-01,11,69.8,74.58,3,230,30
2026-01-01,12,136.8,155.14,3,313,32
2026-01-01,13,277.89,318.77,3,70,15
2026-01-01,14,470.35,496.89,3,280,63
2026-01-01,15,53.36,55.33,3,99,10
2026-01-01,16,200.45,195.47,3,113,12
2026-01-01,17,147.66,159.05,3,411,19
2026-01-01,18,46.53,40.95,3,255,52
2026-01-01,19,12.71,11.42,3,305,45
2026-01-01,20,387.92,437.55,3,76,1
2026-01-02,1,193.52,197.82,4,426,44
2026-01-02,2,86.45,88.74,4,107,10
2026-01-02,3,304.55,283.67,4,517,49
2026-01-02,4,417.9,361.55,4,134,14
2026-01-02,5,159.08,174.22,4,409,15
2026-01-02,6,309.81,294.7,4,154,6
2026-01-02,7,233.47,251.16,4,222,35
2026-01-02,8,300.28,285.37,4,63,6
2026-01-02,9,41.88,38.96,4,410,54
2026-01-02,10,159.26,138.08,4,50,10
2026-01-02,11,69.8,63.38,4,311,50
2026-01-02,12,136.8,125.72,4,317,36
2026-01-02,13,277.89,305.07,4,156,18
2026-01-02,14,470.35,421.86,4,560,58
2026-01-02,15,53.36,49.69,4,80,19
2026-01-02,16,200.45,205.13,4,235,13
2026-01-02,17,147.66,152.95,4,268,29
2026-01-02,18,46.53,47.43,4,667,46
2026-01-02,19,12.71,12.92,4,533,38
2026-01-02,20,387.92,359.18,4,113,10
2026-01-03,1,193.52,189.41,5,481,73
2026-01-03,2,86.45,91.44,5,114,17
2026-01-03,3,304.55,278.85,5,268,60
2026-01-03,4,417.9,461.71,5,103,16
2026-01-03,5,159.08,158.05,5,531,31
2026-01-03,6,309.81,264.61,5,85,15
2026-01-03,7,233.47,242.68,5,485,50
2026-01-03,8,300.28,281.9,5,107,7
2026-01-03,9,41.88,43.14,5,521,82
2026-01-03,10,159.26,142.22,5,148,11
2026-01-03,11,69.8,73.94,5,496,41
2026-01-03,12,136.8,144.17,5,654,37
2026-01-03,13,277.89,258.88,5,124,22
2026-01-03,14,470.35,483.54,5,303,72
2026-01-03,15,53.36,56.0,5,189,13
2026-01-03,16,200.45,176.06,5,297,32
2026-01-03,17,147.66,130.09,5,345,62
2026-01-03,18,46.53,41.2,5,321,69
2026-01-03,19,12.71,11.77,5,278,65
2026-01-03,20,387.92,441.18,5,115,6
2026-01-04,1,193.52,170.01,6,506,60
2026-01-04,2,86.45,99.09,6,147,13
2026-01-04,3,304.55,349.82,6,518,47
2026-01-04,4,417.9,393.54,6,170,21
2026-01-04,5,159.08,150.26,6,235,40
2026-01-04,6,309.81,317.1,6,174,15
2026-01-04,7,233.47,259.59,6,524,47
2026-01-04,8,300.28,272.05,6,48,8
2026-01-04,9,41.88,42.95,6,645,55
2026-01-04,10,159.26,140.41,6,132,14
2026-01-04,11,69.8,72.68,6,468,41
2026-01-04,12,136.8,128.91,6,504,62
2026-01-04,13,277.89,284.82,6,213,17
2026-01-04,14,470.35,465.58,6,406,75
2026-01-04,15,53.36,51.1,6,253,10
2026-01-04,16,200.45,212.61,6,186,22
2026-01-04,17,147.66,159.01,6,364,35
2026-01-04,18,46.53,43.05,6,398,58
2026-01-04,19,12.71,12.09,6,545,53
2026-01-04,20,387.92,445.85,6,103,7
2026-01-05,1,193.52,202.13,0,268,39
2026-01-05,2,86.45,89.09,0,130,12
2026-01-05,3,304.55,270.45,0,328,50
2026-01-05,4,417.9,381.39,0,81,16
2026-01-05,5,159.08,176.83,0,308,20
2026-01-05,6,309.81,313.55,0,65,9
2026-01-05,7,233.47,208.5,0,262,50
2026-01-05,8,300.28,262.5,0,102,10
2026-01-05,9,41.88,46.59,0,701,43
2026-01-05,10,159.26,137.3,0,85,11
2026-01-05,11,69.8,78.93,0,319,23
2026-01-05,12,136.8,155.29,0,181,33
2026-01-05,13,277.89,247.22,0,125,17
2026-01-05,14,470.35,407.5,0,497,76
2026-01-05,15,53.36,48.82,0,130,20
2026-01-05,16,200.45,191.62,0,223,17
2026-01-05,17,147.66,153.48,0,377,32
2026-01-05,18,46.53,52.92,0,514,40
2026-01-05,19,12.71,13.18,0,446,37
2026-01-05,20,387.92,400.07,0,105,5
2026-01-06,1,193.52,175.21,1,335,53
2026-01-06,2,86.45,83.8,1,121,15
2026-01-06,3,304.55,335.53,1,237,35
2026-01-06,4,417.9,364.13,1,156,18
2026-01-06,5,159.08,161.84,1,417,14
2026-01-06,6,309.81,267.43,1,77,15
2026-01-06,7,233.47,201.65,1,583,64
2026-01-06,8,300.28,262.19,1,47,6
2026-01-06,9,41.88,47.52,1,306,47
2026-01-06,10,159.26,139.04,1,47,12
2026-01-06,11,69.8,67.93,1,270,32
2026-01-06,12,136.8,130.05,1,235,40
2026-01-06,13,277.89,262.5,1,118,12
2026-01-06,14,470.35,425.06,1,587,64
2026-01-06,15,53.36,52.96,1,196,6
2026-01-06,16,200.45,191.43,1,220,22
2026-01-06,17,147.66,135.46,1,264,33
2026-01-06,18,46.53,44.22,1,608,44
2026-01-06,19,12.71,13.97,1,543,49
2026-01-06,20,387.92,410.27,1,53,8
2026-01-07,1,193.52,173.71,2,692,52
2026-01-07,2,86.45,86.03,2,110,12
2026-01-07,3,304.55,311.45,2,243,41
2026-01-07,4,417.9,426.71,2,103,15
2026-01-07,5,159.08,152.15,2,366,29
2026-01-07,6,309.81,327.93,2,120,10
2026-01-07,7,233.47,233.21,2,316,45
2026-01-07,8,300.28,307.92,2,102,5
2026-01-07,9,41.88,42.14,2,666,46
2026-01-07,10,159.26,176.54,2,101,10
2026-01-07,11,69.8,65.75,2,287,38
2026-01-07,12,136.8,141.54,2,202,23
2026-01-07,13,277.89,279.4,2,95,12
2026-01-07,14,470.35,514.36,2,232,50
2026-01-07,15,53.36,58.14,2,197,15
2026-01-07,16,200.45,204.34,2,200,7
2026-01-07,17,147.66,165.26,2,222,21
2026-01-07,18,46.53,51.54,2,494,43
2026-01-07,19,12.71,13.69,2,525,38
2026-01-07,20,387.92,354.14,2,123,12
2026-01-08,1,193.52,193.78,3,388,48
2026-01-08,2,86.45,92.81,3,88,11
2026-01-08,3,304.55,277.01,3,473,67
2026-01-08,4,417.9,449.4,3,203,15
2026-01-08,5,159.08,180.85,3,250,19
2026-01-08,6,309.81,308.52,3,68,8
2026-01-08,7,233.47,255.11,3,554,30
2026-01-08,8,300.28,332.46,3,89,7
2026-01-08,9,41.88,37.1,3,387,53
2026-01-08,10,159.26,171.29,3,123,10
2026-01-08,11,69.8,74.35,3,266,33
2026-01-08,12,136.8,123.19,3,465,44
2026-01-08,13,277.89,296.26,3,134,15
2026-01-08,14,470.35,516.74,3,601,51
2026-01-08,15,53.36,58.79,3,161,12
2026-01-08,16,200.45,223.26,3,210,9
2026-01-08,17,147.66,164.77,3,160,28
2026-01-08,18,46.53,43.02,3,712,43
2026-01-08,19,12.71,12.3,3,266,44
2026-01-08,20,387.92,390.31,3,78,6
2026-01-09,1,193.52,203.0,4,523,45
2026-01-09,2,86.45,93.84,4,83,15
2026-01-09,3,304.55,297.14,4,353,41
2026-01-09,4,417.9,419.51,4,119,12
2026-01-09,5,159.08,151.68,4,158,23
2026-01-09,6,309.81,283.75,4,56,15
2026-01-09,7,233.47,206.88,4,228,51
2026-01-09,8,300.28,301.4,4,60,4
2026-01-09,9,41.88,48.09,4,349,34
2026-01-09,10,159.26,137.23,4,83,14
2026-01-09,11,69.8,68.63,4,320,33
2026-01-09,12,136.8,151.82,4,177,34
2026-01-09,13,277.89,318.64,4,130,11
2026-01-09,14,470.35,539.8,4,614,34
2026-01-09,15,53.36,50.89,4,70,13
2026-01-09,16,200.45,219.63,4,144,19
2026-01-09,17,147.66,139.14,4,218,32
2026-01-09,18,46.53,42.16,4,521,43
2026-01-09,19,12.71,12.24,4,573,58
2026-01-09,20,387.92,368.16,4,50,5
2026-01-10,1,193.52,209.96,5,386,62
2026-01-10,2,86.45,75.31,5,220,20
2026-01-10,3,304.55,308.62,5,276,73
2026-01-10,4,417.9,462.99,5,126,18
2026-01-10,5,159.08,159.64,5,472,28
2026-01-10,6,309.81,290.19,5,128,14
2026-01-10,7,233.47,209.65,5,624,57
2026-01-10,8,300.28,300.58,5,119,7
2026-01-10,9,41.88,39.04,5,902,92
2026-01-10,10,159.26,137.43,5,82,13
2026-01-10,11,69.8,62.29,5,448,52
2026-01-10,12,136.8,130.34,5,510,43
2026-01-10,13,277.89,314.41,5,245,24
2026-01-10,14,470.35,513.85,5,334,57
2026-01-10,15,53.36,55.53,5,153,10
2026-01-10,16,200.45,219.36,5,197,14
2026-01-10,17,147.66,136.03,5,305,54
2026-01-10,18,46.53,49.27,5,554,61
2026-01-10,19,12.71,12.59,5,705,52
2026-01-10,20,387.92,432.57,5,91,4
2026-01-11,1,193.52,199.9,6,460,60
2026-01-11,2,86.45,77.3,6,124,17
2026-01-11,3,304.55,343.47,6,317,61
2026-01-11,4,417.9,448.18,6,198,20
2026-01-11,5,159.08,160.73,6,258,30
2026-01-11,6,309.81,333.96,6,122,4
2026-01-11,7,233.47,231.03,6,381,52
2026-01-11,8,300.28,341.86,6,87,13
2026-01-11,9,41.88,45.71,6,834,64
2026-01-11,10,159.26,154.57,6,143,12
2026-01-11,11,69.8,66.8,6,402,39
2026-01-11,12,136.8,138.68,6,318,40
2026-01-11,13,277.89,276.44,6,123,30
2026-01-11,14,470.35,466.84,6,822,70
2026-01-11,15,53.36,49.39,6,170,14
2026-01-11,16,200.45,170.44,6,120,25
2026-01-11,17,147.66,157.76,6,420,41
2026-01-11,18,46.53,53.17,6,689,46
2026-01-11,19,12.71,11.06,6,757,57
2026-01-11,20,387.92,424.67,6,118,9
2026-01-12,1,193.52,174.1,0,576,56
2026-01-12,2,86.45,78.58,0,85,18
2026-01-12,3,304.55,319.8,0,344,53
2026-01-12,4,417.9,471.83,0,149,8
2026-01-12,5,159.08,153.34,0,319,37
2026-01-12,6,309.81,318.33,0,78,12
2026-01-12,7,233.47,240.65,0,399,39
2026-01-12,8,300.28,302.02,0,49,5
2026-01-12,9,41.88,39.07,0,504,52
2026-01-12,10,159.26,179.45,0,94,6
2026-01-12,11,69.8,70.9,0,338,30
2026-01-12,12,136.8,156.19,0,354,29
2026-01-12,13,277.89,276.51,0,123,8
2026-01-12,14,470.35,517.97,0,334,40
2026-01-12,15,53.36,57.66,0,77,11
2026-01-12,16,200.45,172.58,0,95,23
2026-01-12,17,147.66,127.51,0,275,54
2026-01-12,18,46.53,45.44,0,266,43
2026-01-12,19,12.71,12.98,0,347,41
2026-01-12,20,387.92,372.42,0,49,14
2026-01-13,1,193.52,192.69,1,675,52
2026-01-13,2,86.45,79.96,1,101,22
2026-01-13,3,304.55,305.89,1,221,41
2026-01-13,4,417.9,365.21,1,172,25
2026-01-13,5,159.08,141.24,1,309,37
2026-01-13,6,309.81,345.11,1,129,9
2026-01-13,7,233.47,251.44,1,392,29
2026-01-13,8,300.28,258.87,1,58,5
2026-01-13,9,41.88,45.26,1,441,53
2026-01-13,10,159.26,137.02,1,88,5
2026-01-13,11,69.8,78.45,1,242,29
2026-01-13,12,136.8,154.67,1,435,39
2026-01-13,13,277.89,266.5,1,191,12
2026-01-13,14,470.35,498.69,1,572,62
2026-01-13,15,53.36,58.13,1,171,4
2026-01-13,16,200.45,187.39,1,138,16
2026-01-13,17,147.66,144.76,1,402,29
2026-01-13,18,46.53,50.11,1,441,42
2026-01-13,19,12.71,13.63,1,303,29
2026-01-13,20,387.92,384.93,1,55,5
2026-01-14,1,193.52,199.2,2,556,46
2026-01-14,2,86.45,84.13,2,120,17
2026-01-14,3,304.55,292.51,2,545,47
2026-01-14,4,417.9,469.29,2,177,12
2026-01-14,5,159.08,155.13,2,394,22
2026-01-14,6,309.81,315.17,2,62,8
2026-01-14,7,233.47,258.54,2,324,27
2026-01-14,8,300.28,282.07,2,90,7
2026-01-14,9,41.88,37.84,2,663,56
2026-01-14,10,159.26,182.37,2,51,4
2026-01-14,11,69.8,59.79,2,347,37
2026-01-14,12,136.8,141.15,2,323,42
2026-01-14,13,277.89,280.85,2,130,13
2026-01-14,14,470.35,525.94,2,378,48
2026-01-14,15,53.36,60.76,2,139,9
2026-01-14,16,200.45,205.18,2,100,11
2026-01-14,17,147.66,148.12,2,223,29
2026-01-14,18,46.53,43.78,2,724,60
2026-01-14,19,12.71,12.98,2,587,59
2026-01-14,20,387.92,348.52,2,121,7
2026-01-15,1,193.52,195.74,3,493,47
2026-01-15,2,86.45,98.83,3,162,10
2026-01-15,3,304.55,279.63,3,384,58
2026-01-15,4,417.9,479.36,3,161,12
2026-01-15,5,159.08,145.93,3,287,26
2026-01-15,6,309.81,323.59,3,114,12
2026-01-15,7,233.47,259.18,3,300,28
2026-01-15,8,300.28,335.92,3,103,6
2026-01-15,9,41.88,36.21,3,422,55
2026-01-15,10,159.26,158.83,3,77,11
2026-01-15,11,69.8,73.5,3,153,29
2026-01-15,12,136.8,124.94,3,467,41
2026-01-15,13,277.89,247.36,3,193,9
2026-01-15,14,470.35,448.88,3,507,57
2026-01-15,15,53.36,50.0,3,102,11
2026-01-15,16,200.45,212.72,3,123,14
2026-01-15,17,147.66,168.76,3,427,29
2026-01-15,18,46.53,40.5,3,403,44
2026-01-15,19,12.71,13.76,3,566,49
2026-01-15,20,387.92,409.71,3,67,2
2026-01-16,1,193.52,188.25,4,396,55
2026-01-16,2,86.45,81.37,4,157,13
2026-01-16,3,304.55,325.29,4,439,40
2026-01-16,4,417.9,469.94,4,95,11
2026-01-16,5,159.08,158.7,4,231,21
2026-01-16,6,309.81,293.34,4,85,11
2026-01-16,7,233.47,263.43,4,551,35
2026-01-16,8,300.28,325.14,4,92,8
2026-01-16,9,41.88,43.62,4,277,51
2026-01-16,10,159.26,161.43,4,59,8
2026-01-16,11,69.8,72.93,4,373,34
2026-01-16,12,136.8,119.37,4,213,30
2026-01-16,13,277.89,247.51,4,101,17
2026-01-16,14,470.35,500.04,4,277,54
2026-01-16,15,53.36,55.59,4,116,13
2026-01-16,16,200.45,178.1,4,197,17
2026-01-16,17,147.66,141.56,4,390,40
2026-01-16,18,46.53,40.32,4,457,49
2026-01-16,19,12.71,13.24,4,338,44
2026-01-16,20,387.92,442.92,4,71,7
2026-01-17,1,193.52,202.55,5,335,64
2026-01-17,2,86.45,96.59,5,148,13
2026-01-17,3,304.55,320.15,5,633,45
2026-01-17,4,417.9,460.38,5,260,10
2026-01-17,5,159.08,144.4,5,223,50
2026-01-17,6,309.81,333.98,5,80,16
2026-01-17,7,233.47,222.44,5,548,46
2026-01-17,8,300.28,307.71,5,63,5
2026-01-17,9,41.88,36.21,5,665,85
2026-01-17,10,159.26,152.08,5,133,10
2026-01-17,11,69.8,74.72,5,399,36
2026-01-17,12,136.8,143.99,5,319,39
2026-01-17,13,277.89,247.03,5,203,22
2026-01-17,14,470.35,414.71,5,772,83
2026-01-17,15,53.36,57.87,5,216,18
2026-01-17,16,200.45,215.34,5,302,17
2026-01-17,17,147.66,139.43,5,557,41
2026-01-17,18,46.53,42.01,5,472,62
2026-01-17,19,12.71,11.61,5,349,72
2026-01-17,20,387.92,435.84,5,70,8
2026-01-18,1,193.52,221.63,6,492,51
2026-01-18,2,86.45,88.12,6,117,24
2026-01-18,3,304.55,340.71,6,289,46
2026-01-18,4,417.9,376.37,6,277,20
2026-01-18,5,159.08,167.52,6,298,26
2026-01-18,6,309.81,271.98,6,94,11
2026-01-18,7,233.47,254.18,6,336,35
2026-01-18,8,300.28,273.0,6,55,10
2026-01-18,9,41.88,41.32,6,862,72
2026-01-18,10,159.26,182.75,6,81,12
2026-01-18,11,69.8,79.85,6,526,33
2026-01-18,12,136.8,149.06,6,274,37
2026-01-18,13,277.89,272.06,6,162,17
2026-01-18,14,470.35,531.9,6,847,64
2026-01-18,15,53.36,46.43,6,137,31
2026-01-18,16,200.45,213.75,6,169,23
2026-01-18,17,147.66,142.13,6,430,38
2026-01-18,18,46.53,42.83,6,740,59
2026-01-18,19,12.71,11.21,6,280,81
2026-01-18,20,387.92,425.13,6,162,10
2026-01-19,1,193.52,181.88,0,286,48
2026-01-19,2,86.45,83.29,0,70,17
2026-01-19,3,304.55,274.08,0,547,65
2026-01-19,4,417.9,364.0,0,81,11
2026-01-19,5,159.08,179.54,0,285,27
2026-01-19,6,309.81,329.19,0,138,10
2026-01-19,7,233.47,240.16,0,559,37
2026-01-19,8,300.28,312.0,0,65,2
2026-01-19,9,41.88,46.57,0,351,44
2026-01-19,10,159.26,150.66,0,94,7
2026-01-19,11,69.8,59.75,0,296,45
2026-01-19,12,136.8,116.59,0,321,52
2026-01-19,13,277.89,297.25,0,97,18
2026-01-19,14,470.35,429.54,0,333,62
2026-01-19,15,53.36,52.01,0,104,18
2026-01-19,16,200.45,197.33,0,170,12
2026-01-19,17,147.66,141.4,0,440,36
2026-01-19,18,46.53,47.45,0,700,49
2026-01-19,19,12.71,13.54,0,452,42
2026-01-19,20,387.92,383.73,0,62,8
2026-01-20,1,193.52,200.66,1,452,54
2026-01-20,2,86.45,77.75,1,108,25
2026-01-20,3,304.55,297.14,1,374,50
2026-01-20,4,417.9,428.65,1,88,21
2026-01-20,5,159.08,166.14,1,213,28
2026-01-20,6,309.81,325.93,1,125,9
2026-01-20,7,233.47,218.15,1,367,41
2026-01-20,8,300.28,334.46,1,103,2
2026-01-20,9,41.88,44.14,1,632,43
2026-01-20,10,159.26,173.12,1,104,9
2026-01-20,11,69.8,69.46,1,381,41
2026-01-20,12,136.8,154.72,1,461,33
2026-01-20,13,277.89,303.32,1,179,12
2026-01-20,14,470.35,406.84,1,294,65
2026-01-20,15,53.36,55.68,1,71,20
2026-01-20,16,200.45,178.99,1,88,20
2026-01-20,17,147.66,126.1,1,306,46
2026-01-20,18,46.53,40.56,1,585,50
2026-01-20,19,12.71,12.65,1,270,49
2026-01-20,20,387.92,431.26,1,92,5
2026-01-21,1,193.52,211.16,2,629,44
2026-01-21,2,86.45,76.92,2,125,19
2026-01-21,3,304.55,297.05,2,498,55
2026-01-21,4,417.9,366.59,2,111,22
2026-01-21,5,159.08,169.58,2,172,25
2026-01-21,6,309.81,336.66,2,82,9
2026-01-21,7,233.47,247.51,2,507,27
2026-01-21,8,300.28,328.63,2,101,10
2026-01-21,9,41.88,39.78,2,473,57
2026-01-21,10,159.26,173.31,2,92,6
2026-01-21,11,69.8,65.76,2,146,33
2026-01-21,12,136.8,138.92,2,298,33
2026-01-21,13,277.89,267.66,2,100,12
2026-01-21,14,470.35,506.97,2,319,52
2026-01-21,15,53.36,52.06,2,176,12
2026-01-21,16,200.45,182.71,2,213,16
2026-01-21,17,147.66,139.65,2,413,29
2026-01-21,18,46.53,46.43,2,287,55
2026-01-21,19,12.71,11.83,2,501,44
2026-01-21,20,387.92,335.79,2,51,6
2026-01-22,1,193.52,181.02,3,418,59
2026-01-22,2,86.45,75.49,3,62,12
2026-01-22,3,304.55,344.12,3,419,38
2026-01-22,4,417.9,400.55,3,88,10
2026-01-22,5,159.08,158.48,3,321,37
2026-01-22,6,309.81,313.55,3,62,4
2026-01-22,7,233.47,200.73,3,501,61
2026-01-22,8,300.28,330.56,3,46,4
2026-01-22,9,41.88,40.71,3,709,39
2026-01-22,10,159.26,137.9,3,105,11
2026-01-22,11,69.8,71.09,3,183,25
2026-01-22,12,136.8,140.64,3,247,39
2026-01-22,13,277.89,247.51,3,85,18
2026-01-22,14,470.35,510.25,3,650,52
2026-01-22,15,53.36,49.25,3,185,12
2026-01-22,16,200.45,212.68,3,155,22
2026-01-22,17,147.66,129.51,3,425,39
2026-01-22,18,46.53,45.17,3,272,45
2026-01-22,19,12.71,12.33,3,354,53
2026-01-22,20,387.92,347.59,3,72,7
2026-01-23,1,193.52,171.54,4,710,63
2026-01-23,2,86.45,88.49,4,169,14
2026-01-23,3,304.55,293.46,4,495,51
2026-01-23,4,417.9,463.88,4,202,16
2026-01-23,5,159.08,161.18,4,354,30
2026-01-23,6,309.81,278.84,4,146,16
2026-01-23,7,233.47,230.94,4,271,38
2026-01-23,8,300.28,291.3,4,74,6
2026-01-23,9,41.88,47.84,4,640,39
2026-01-23,10,159.26,165.86,4,79,10
2026-01-23,11,69.8,75.29,4,331,21
2026-01-23,12,136.8,151.89,4,324,22
2026-01-23,13,277.89,315.54,4,109,12
2026-01-23,14,470.35,502.04,4,367,55
2026-01-23,15,53.36,53.13,4,176,12
2026-01-23,16,200.45,193.01,4,149,17
2026-01-23,17,147.66,141.53,4,301,39
2026-01-23,18,46.53,43.42,4,708,51
2026-01-23,19,12.71,13.27,4,220,46
2026-01-23,20,387.92,393.25,4,71,5
2026-01-24,1,193.52,166.68,5,756,76
2026-01-24,2,86.45,79.79,5,194,16
2026-01-24,3,304.55,300.96,5,376,53
2026-01-24,4,417.9,436.82,5,250,14
2026-01-24,5,159.08,148.28,5,550,40
2026-01-24,6,309.81,264.02,5,149,19
2026-01-24,7,233.47,264.64,5,615,28
2026-01-24,8,300.28,276.88,5,89,11
2026-01-24,9,41.88,44.91,5,823,69
2026-01-24,10,159.26,136.7,5,91,14
2026-01-24,11,69.8,71.0,5,440,35
2026-01-24,12,136.8,119.9,5,413,64
2026-01-24,13,277.89,318.79,5,134,18
2026-01-24,14,470.35,461.97,5,798,75
2026-01-24,15,53.36,48.62,5,246,18
2026-01-24,16,200.45,201.18,5,322,11
2026-01-24,17,147.66,163.45,5,342,28
2026-01-24,18,46.53,44.93,5,909,65
2026-01-24,19,12.71,14.57,5,523,36
2026-01-24,20,387.92,380.48,5,71,13
2026-01-25,1,193.52,180.11,6,323,75
2026-01-25,2,86.45,88.92,6,162,9
2026-01-25,3,304.55,335.71,6,717,43
2026-01-25,4,417.9,468.88,6,130,14
2026-01-25,5,159.08,137.18,6,315,39
2026-01-25,6,309.81,351.52,6,112,14
2026-01-25,7,233.47,236.14,6,299,65
2026-01-25,8,300.28,314.51,6,122,9
2026-01-25,9,41.88,43.42,6,316,60
2026-01-25,10,159.26,180.79,6,107,10
